fineli_id	group_name	default	specific_tags	display_name	extra_tags	piece_weight	density_constant	example_brands	scientific_name	processing	classification	edible_portion	special_diets
33042	Naturell yoghurt		a+, laktosfri, 4% fett, 1 ug vitamin d	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
32735	Naturell yoghurt		a+, låg laktoshalt, 2,5% fett, 1 ug vitamin d	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34634	Naturell yoghurt		a+ grekisk, 2% fett, laktosfri	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
33698	Naturell yoghurt		ab, 0,2% fett, probiotika	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	LOWSALT, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33697	Naturell yoghurt		ab, 2,5% fett, probiotika	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	LOWSALT, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
32136	Naturell yoghurt		activia, 3,4% fett, probiotika	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE
34647	Naturell yoghurt		arla protein, 1% fett, laktosfri	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
32088	Naturell yoghurt		bulgarian, 3,5% fett, 1 ug vitamin d	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
34638	Naturell yoghurt		ekologisk, 3% fett	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
32598	Naturell yoghurt		fettfri	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
637	Naturell yoghurt		fettfri, låg laktoshalt, 0,5 ug vitamin d	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
34611	Naturell yoghurt		grekisk, 7% fett, laktosfri	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
33129	Naturell yoghurt		laktosfri, fett 5,5%, valio eila lohkeava	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
33284	Naturell yoghurt		laktosfri, fettfri, 1 ug d-vitamin	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD, SOYAFREE, UNSWEET, NAGLUFRE, LOWFAT, FATFREE
33727	Naturell yoghurt		reducol, 2,5% fett, låg laktoshalt, växtsterol och -stanol, prob.	Naturell yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
825	Nejonöga	TRUE	rökt	Nejonöga	nejonögon				Lampetra fluviatilis	Rökt	Fiskprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, GLUTFREE, EGGFREE
28922	Nektarin	TRUE	medelvärde, vägd med kärna	Nektarin	nektariner				Prunus persica, prunus persica var. nectarina	Obehandlat	Äppelfrukt	87 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
11051	Nektarin		skalad, kärnfri	Nektarin					Prunus persica, prunus persica var. nectarina	Obehandlat	Äppelfrukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN, FATFREE
791	Njure	TRUE		Njure	njurar					Obehandlat	Organ	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
32703	Nöt- och chokladkräm	TRUE		Nöt- och chokladkräm	nötkräm, chokladkräm, nötcreme, chokladcreme					Industriellt	Diverse godis	100 %	LACVEGE, LACOVEGE, EGGFREE
721	Nötbringa	TRUE		Nötbringa	nötbringor					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
11562	Nötfärs		köttfärs, nötfärs, 17% fett	Nötfärs						Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
712	Nötfärs		köttfärs, nötfärs, låg fetthalt, 7% fett	Nötfärs						Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
32704	Nötfärs	TRUE	köttfärs, nötstek, 9% fett	Nötfärs	oxfärs					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, GLUTFREE, EGGFREE
719	Nötgrytbitar	TRUE	nötbog, högrev, soppkött av nöt	Nötgrytbitar	grytbitar av nöt, grytbitar, nöt grytbitar					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
792	Nöthjärta	TRUE	hjärta, nöt	Nöthjärta	kohjärta, nöthjärtan, kohjärtan					Obehandlat	Organ	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
34187	Oxfilé	TRUE	nötkött, innerfilé	Oxfilé	innerfilé av nöt, nötinnerfiléer, nötinnerfileer, oxfiléer, oxfileer					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, GLUTFREE, EGGFREE
714	Nötkött	TRUE	fett, medelvärde	Nötkött						Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
34201	Nötkött		låg fetthalt, medelvärde	Nötkött						Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
34183	Nötkött		sortiment e, såskött, rå	Nötkött						Obehandlat	Nöt	100 %	NAGLUFRE, LACSFREE, MILKFREE, GLUTFREE, EGGFREE
31145	Nötkött		strimlat, marinerat, rått	Nötkött (strimlat)						Blandat	Nöt	100 %	SOYAFREE, NAGLUFRE, MILKFREE, GLUTFREE, EGGFREE
716	Nötkropp	TRUE	medelfet, 13% fett	Nötkropp	nötkroppar					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
720	Nötlägg	TRUE		Nötlägg						Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
786	Nötlever	TRUE	lever, nöt	Nötlever						Obehandlat	Organ	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
776	Nötpålägg	TRUE	pålägg av helt kött, pålägg av nötkött, 2,8% fett	Nötpålägg	hamburgerkött					Kokt	Köttprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, LOWFAT, HIGHSALT, GLUTFREE, EGGFREE
718	Nötstek	TRUE		Nötstek	nötstekar					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
383	Nötter	TRUE	saltade	Saltade nötter	saltade nötter, nötter, nöt, nötblandning				Arachis hypogaea	Ugnsstekt	Nötter, frön	100 %	UNSWEET, SOYAFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
33569	Nötter		blandning, utan salt	Nötter						Blandat	Nötter, frön	100 %	CHOLFREE, LACSFREE, MILKFREE, LACVEGE, LOWCHOL, VEGAN, GLUTFREE, LACOVEGE, HIGHFIBR, EGGFREE
34872	Nötter		blandning, utan salt, rostade	Nötter						Rostat	Nötter, frön	100 %	CHOLFREE, LACSFREE, MILKFREE, LACVEGE, LOWCHOL, VEGAN, GLUTFREE, LACOVEGE, HIGHFIBR, EGGFREE
33579	Nötter		saltade, blandning	Saltade nötter						Ugnsstekt	Nötter, frön	100 %	CHOLFREE, LACSFREE, MILKFREE, LACVEGE, LOWCHOL, VEGAN, GLUTFREE, LACOVEGE, EGGFREE, HIGHFIBR
793	Nöttunga	TRUE		Nöttunga	nöttungor					Obehandlat	Organ	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
722	Nötytterfilé	TRUE	nöt, yttre filé	Nötytterfilé	nötytterfiléer, nötytterfileer					Obehandlat	Nöt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
32731	Nudel		fullkornsvete	Nudlar						Obehandlat	Pasta, makaroner	100 %	SOYAFREE, UNSWEET, LACSFREE, MILKFREE, LACVEGE, LACOVEGE, HIGHFIBR
29055	Nudel		risnudel	Nudlar						Obehandlat	Ris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
120	Nudel	TRUE	vete	Nudlar	nudlar, risnudlar, risnudel, äggnudel, äggnudlar, glasnudel, glasnudlar					Obehandlat	Pasta, makaroner	100 %	SOYAFREE, UNSWEET, MILKFREE, LACSFREE, LACVEGE, VEGAN, LACOVEGE, EGGFREE
11007	Nypon	TRUE		Nypon					Rosa rugosa	Obehandlat	Bär	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, HIGHFIBR, EGGFREE, UNSWEET, SOYAFREE, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN, FATFREE
33436	Nypon		torkat	Nypon						Torkat	Bär	100 %	UNSWEET, SOYAFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
11065	Nyponpuré	TRUE	sockerfri	Nyponpuré					Rosa rugosa	Djupfryst	Fruktkonserver	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN, FATFREE
32740	Öl		alkoholfri, 0,0 vol-% alkohol	Öl			1	nikolai, sinebrychoff		Industriellt	Öl	100 %	UNSWEET, SOYAFREE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, EGGFREE
903	Öl		5-5,5 vol-% alkohol	Öl			1	a-öl		Industriellt	Öl	100 %	SOYAFREE, UNSWEET, MILKFREE, LACSFREE, SALTFREE, LOWFAT, VEGAN, LACOVEGE, FATFREE, EGGFREE
913	Öl		<2,8 vol-% alkohol	Öl			1	i-öl		Industriellt	Öl	100 %	
902	Öl	TRUE	mellanöl, 4,5 vol-% alkohol	Öl	starköl, mellanöl, lättöl, folköl		1			Industriellt	Öl	100 %	SOYAFREE, UNSWEET, MILKFREE, LACSFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, EGGFREE
940	Öl		starkt, 7,5- 8 vol-% alkohol	Öl			1			Industriellt	Öl	100 %	SOYAFREE, UNSWEET, MILKFREE, LACSFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, EGGFREE
28938	Oliv 	TRUE	medelvärde, utan kärna, inlagd i olja, grön/svart	Oliver	gröna oliver, svarta oliver, oliver				Olea europaea sativa	Konserverat	Övrig frukt	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, HIGHSALT, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
34972	Oliv 		medelvärde, utan kärna, i saltlag, grön	Oliver					Olea europaea sativa	Konserverat	Övrig frukt	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, HIGHSALT, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
431	Oliv 		medelvärde, vägd med kärna, i olja, grön/svart	Oliver					Olea europaea sativa	Konserverat	Övrig frukt	80 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, HIGHSALT, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
536	Olivolja	TRUE		Olivolja	olja		0.93		Olea europaea sativa	Industriellt	Olja	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
11191	Oregano	TRUE	torkad	Oregano			0.1		Origanum vulgare	Torkat	Torkade örter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
823	Öring	TRUE		Öring	öringar				Salmo trutta	Obehandlat	Fisk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
11157	Ost		28% fett, inneh. veg. fett	Ost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, LACVEGE, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
643	Ost		hård småhålig ost, 24-27% fett, edam	Ost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33449	Ost	TRUE	medelvärde	Ost	ost, ostbit, ostar, ostbitar, parmesan, parmesanost					Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
863	Ostron	TRUE	vägda med skal	Ostron					Ostrea edulis	Obehandlat	Skaldjur	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
11735	Ostronskivling	TRUE		Ostronskivling	ostronskivlingar		0.2		Pleurotus ostreatus	Obehandlat	Svamp	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
1554	Ostsnacks	TRUE		Ostsnacks						Industriellt	Övrigt spannmål	100 %	SOYAFREE, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
30294	Påläggskorv	TRUE	lättsaltad, 3,5% fett	Påläggskorv						Industriellt	Korv	100 %	SOYAFREE, LOWSALT, NAGLUFRE, LACSFREE, MILKFREE, LOWCHOL, LOWFAT, GLUTFREE, EGGFREE
11701	Palmkärnsolja	TRUE		Palmkärnsolja			0.93		Elaeis guineensis	Industriellt	Olja	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
11014	Palmolja	TRUE		Palmolja			0.93		Elaeis guineensis	Industriellt	Olja	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
309	Palsternacka	TRUE		Palsternacka	palsternackor				Pastinaca sativa	Obehandlat	Rot- och knölväxter	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
33170	Pangasius	TRUE	filé, importerad fisk	Pangasius					Pangasius hypophthalmus	Obehandlat	Fisk	100 %	
34694	Papaya	TRUE	skalad	Papaya	papayor, papayafrukt, papayafrukter	280			Carica papaya	Obehandlat	Övrig frukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
33060	Papaya		torkad	Papaya					Carica papaya	Torkat	Övrig frukt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
387	Paprika		grön	Grön paprika		160			Capsicum annuum	Obehandlat	Grönsaksfrukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
388	Paprika		gul	Gul paprika		160			Capsicum annuum	Obehandlat	Grönsaksfrukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
355	Paprika	TRUE	medelvärde	Paprika	paprikor, konservpaprika, konservpaprikor	160			Capsicum annuum	Obehandlat	Grönsaksfrukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
386	Paprika		röd	Röd paprika		160			Capsicum annuum	Obehandlat	Grönsaksfrukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
33494	Paprika		röd, konserv, konserverad, konserverade	Röd paprika (konserv)					Capsicum annuum	Konserverat	Grönsaksfrukt	100 %	CHOLFREE, SOYAFREE, LOWPROT, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, FATFREE, LACOVEGE, EGGFREE
11182	Paprikapulver	TRUE		Paprikapulver					Capsicum annuum	Torkat	Torkade kryddor	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
32464	Paranöt	TRUE		Paranötter	paranötter					Obehandlat	Nötter, frön	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
11062	Päron		skalat	Päron		120			Pyrus communis	Obehandlat	Äppelfrukt	100 %	
28917	Päron	TRUE	vägd med skal	Päron		150			Pyrus communis	Obehandlat	Äppelfrukt	88 %	
30391	Päronjuice	TRUE		Päronjuice	päron juice		1			Mosat	Juicer	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, UNSWEET, SOYAFREE, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN, FATFREE
34680	Passionsfrukt	TRUE		Passionsfrukt	passionsfrukter	100				Obehandlat	Övrig frukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
31679	Pasta		fiberrik, naturligt glutenfri	Fiberpasta			0.4			Obehandlat	Pasta, makaroner	100 %	CHOLFREE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, HIGHFIBR
31256	Pasta		färsk pasta, ägg	Färsk pasta						Obehandlat	Pasta, makaroner	100 %	SOYAFREE, UNSWEET, LACSFREE, MILKFREE, LACOVEGE, HIGHFIBR
33632	Pasta		glutenfri, medelvärde av industriella produkter	Pasta			0.4			Blandat	Pasta, makaroner	100 %	CHOLFREE, LOWSALT, LACSFREE, MILKFREE, LACVEGE, LOWCHOL, LOWFAT, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
31174	Pasta		mörk, proteinrik	Pasta			0.4			Obehandlat	Pasta, makaroner	100 %	SOYAFREE, UNSWEET, MILKFREE, LACSFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, HIGHFIBR, EGGFREE
30193	Pasta	TRUE	vete, råg och korn	Pasta	pasta		0.4			Obehandlat	Pasta, makaroner	100 %	SOYAFREE, UNSWEET, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, EGGFREE
31139	Pasta		vetegrodd	Pasta			0.4			Obehandlat	Pasta, makaroner	100 %	SOYAFREE, UNSWEET, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, HIGHFIBR, EGGFREE
62	Pastill	TRUE	sötad med xylitol	Pastill	godistablett, pastiller, godistabletter					Industriellt	Sötsaker	100 %	SOYAFREE, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
11210	Pastill		sötad med xylitol, c-vitaminerad	Pastill						Industriellt	Sötsaker	100 %	SOYAFREE, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33095	Pecannöt	TRUE		Pecannötter	pecanötter				Carya illinoinensis	Obehandlat	Nötter, frön	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
29217	Pepparriska	TRUE		Pepparriska					Lactarius rufus	Obehandlat	Svamp	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
11589	Pepparrot	TRUE		Pepparrot	pepparrötter				Armoracia	Obehandlat	Rot- och knölväxter	100 %	CHOLFREE, SOYAFREE, NAGLUFRE, LOWPROT, LACSFREE, MILKFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, HIGHFIBR
411	Persika	TRUE	konserv i sockerlag	Persika	persikor				Prunus persica	Konserverat	Fruktkonserver	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, SOYAFREE, NAGLUFRE, MILKFREE, VEGAN, FATFREE
412	Persika		torkad	Persika (torkad)					Prunus persica	Torkat	Äppelfrukt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
333	Persilja	TRUE		Persilja	bladpersilja				Petroselinum crispum	Obehandlat	Bladgrönsaker	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
30968	Pinjenöt	TRUE		Pinjenötter	pinjenötter		0.8		Pinus spp.	Torkat	Nötter, frön	100 %	
31212	Pistagenöt	TRUE		Pistagenötter	pistagenötter		0.65		Pistacia vera	Torkat	Nötter, frön	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
33131	Pistagenöt		saltad	Pistagenötter			0.65		Pistacia vera	Rostat	Nötter, frön	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
11053	Plommon	TRUE	kärnfri	Plommon		40	0.6		Prunus domestica	Obehandlat	Äppelfrukt	100 %	
11063	Plommon		kärnfri, torkad	Plommon					Prunus domestica	Torkat	Äppelfrukt	100 %	
28918	Plommon		mörk, vägd med kärna	Plommon		40	0.6		Prunus domestica	Obehandlat	Äppelfrukt	92 %	
28919	Plommon		mörk, vägd med kärna, torkad	Plommon					Prunus domestica	Torkat	Äppelfrukt	83 %	
29685	Plommonjuice	TRUE	sockerfri	Plommonjuice	plommon juice		1			Kokt	Juicer	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, SOYAFREE, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN, FATFREE
207	Pommes frites	TRUE	djupfryst	Pommes frites					Solanum tuberosum	Djupfryst	Potatisprodukter	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACVEGE, LOWCHOL, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
204	Potatis		färskpotatis, nypotatis	Potatis (färsk)		50			Solanum tuberosum	Obehandlat	Potatis	100 %	SOYAFREE, UNSWEET, LOWPROT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
205	Potatis		skalad	Potatis		80			Solanum tuberosum	Obehandlat	Potatis	100 %	SOYAFREE, UNSWEET, LOWPROT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
202	Potatis		torkad	Potatis (torkad)					Solanum tuberosum	Torkat	Potatisprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
28913	Potatis	TRUE	vägd med skal	Potatis	färskpotatis, potatisar, färskpotatisar, nypotatis, nypotatisar, mandelpotatis, mandelpotatisar, delikatesspotatis, delikatesspotatisar	100			Solanum tuberosum	Obehandlat	Potatis	85 %	SOYAFREE, UNSWEET, LOWPROT, NAGLUFRE, MILKFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
203	Potatischips	TRUE	potatis	Potatischips	chips, potatischips					Industriellt	Potatisprodukter	100 %	
